t,acc
1.8700769230772494,8.540352
1.879692307692494,8.508431
1.8893076923077388,8.571948
1.8979999999996835,8.543657
1.9076153846149282,8.5521
1.9172307692306276,8.5769005
1.9268461538458723,8.576616
1.936461538461117,8.56536
1.9460769230768165,8.603329
1.9556923076920611,8.606539
1.9653076923073058,8.665348
1.9739999999997053,8.649506
1.98361538461495,8.672275
1.9932307692306495,8.671435
2.002846153845894,8.632725
2.012461538460684,8.633394
2.0220769230768383,8.670412
2.031692307692083,8.692393
2.0413076923073277,8.728202
2.049999999999727,8.698952
2.059615384614972,8.725391
2.0692307692306713,8.709126
2.078846153845916,8.7011
2.0884615384611607,8.689401
2.09807692307686,8.644105
2.107692307692105,8.669718
2.1173076923073495,8.657688
2.125999999999749,8.61207
2.1356153846149937,8.587602
2.145230769230693,8.600062
2.154846153845938,8.593664
2.1644615384611825,8.599954
2.174076923076882,8.597527
2.1836923076921266,8.652456
2.1933076923073713,8.625232
2.201999999999771,8.625817
2.2116153846150155,8.673228
2.221230769230715,8.662431
2.2308461538459596,8.59241
2.2404615384612043,8.633201
2.2500769230769038,8.642811
2.2596923076916937,8.644303
2.269307692307393,8.589146
2.2779999999997926,8.558751
2.2876153846150373,8.563477
2.2972307692307368,8.584764
2.3068461538459815,8.565562
2.316461538461226,8.585677
2.3260769230769256,8.597785
2.3356923076921703,8.592145
2.345307692307415,8.595128
2.3530000000000655,8.655435
2.36261538461531,8.63454
2.3722307692310096,8.603473
2.3818461538462543,8.6250305
2.391461538461499,8.637946
2.4010769230771984,8.591639
2.410692307692443,8.617777
2.420307692307688,8.564464
2.4290000000000873,8.596909
2.438615384615332,8.541011
2.4482307692310314,8.565537
2.457846153846276,8.5624485
2.467461538461521,8.566012
2.4770769230772203,8.55346
2.4866923076929197,8.493776
2.4963076923077097,8.548569
2.505999999999858,8.566439
2.515615384615103,8.547837
2.5252307692308023,8.5634365
2.534846153846047,8.629756
2.5444615384612916,8.616604
2.554076923076991,8.640056
2.5636923076922358,8.66367
2.573307692307935,8.643389
2.58199999999988,8.643599
2.5916153846151246,8.639745
2.601230769230824,8.648527
2.6108461538460688,8.644974
2.6204615384613135,8.59682
2.630076923077013,8.611557
2.6396923076922576,8.5975895
2.649307692307957,8.604309
2.656999999999698,8.579128
2.6666153846149427,8.570901
2.676230769230642,8.538953
2.685846153845887,8.536933
2.6954615384611316,8.495379
2.705076923076831,8.551252
2.7146923076920757,8.535581
2.7243076923073204,8.5375395
2.73299999999972,8.494272
2.7426153846149646,8.557326
2.752230769230664,8.526096
2.7618461538459087,8.558331
2.7714615384606986,8.564437
2.781076923076853,8.556893
2.7906923076920975,8.556423
2.8003076923073422,8.5974
2.8089999999997417,8.583503
2.8186153846149864,8.594563
2.828230769230686,8.600907
2.8378461538459305,8.593075
2.8474615384611752,8.634815
2.8570769230768747,8.632418
2.8666923076921194,8.655766
2.876307692307364,8.636676
2.8859999999999673,8.646587
2.8956153846156667,8.653177
2.9052307692309114,8.639949
2.914846153846156,8.655999
2.924461538460946,8.681784
2.9340769230771,8.646621
2.943692307692345,8.61337
2.9533076923080444,8.605616
2.9609999999997854,8.589272
2.97061538461503,8.599571
2.9802307692307295,8.572727
2.989846153845974,8.564125
2.999461538461219,8.594297
3.0090769230769183,8.591726
3.018692307692163,8.585126
3.0283076923074077,8.586964
3.036999999999807,8.573259
3.046615384615052,8.589727
3.0562307692307513,8.620098
3.065846153845996,8.6144
3.0754615384612407,8.61638
3.08507692307694,8.627454
3.094692307692185,8.615769
3.1043076923074295,8.646489
3.112999999999829,8.633554
3.1226153846150737,8.66338
3.132230769230773,8.629831
3.141846153846018,8.628355
3.1514615384612625,8.650314
3.161076923076962,8.644192
3.1706923076922067,8.631922
3.1803076923074514,8.649021
3.188999999999851,8.636637
3.1986153846150955,8.635488
3.208230769230795,8.621896
3.2178461538460397,8.638047
3.2274615384612844,8.623545
3.237076923076984,8.595206
3.2466923076922285,8.608101
3.256307692307928,8.6343975
3.2640000000001237,8.651851
3.2736153846153684,8.648415
3.283230769231068,8.623369
3.2928461538463125,8.6331005
3.302461538461557,8.659048
3.3120769230772567,8.658111
3.3216923076925013,8.673042
3.331307692307746,8.648067
3.3409999999998945,8.66536
3.350615384615139,8.630863
3.3602307692308386,8.64624
3.3698461538460833,8.634314
3.379461538461328,8.676737
3.3890769230770275,8.661077
3.398692307692272,8.666003
3.4083076923079716,8.606105
3.4169999999999163,8.672503
3.4266153846156158,8.6366625
3.4362307692308605,8.648567
3.445846153846105,8.618787
3.455461538460895,8.573703
3.4650769230770493,8.599122
3.474692307692294,8.613087
3.4843076923079934,8.580763
3.4919999999997344,8.592563
3.501615384614979,8.586842
3.5112307692306786,8.615565
3.5208461538459233,8.618477
3.530461538461168,8.605599
3.5400769230768674,8.588046
3.549692307692112,8.616266
3.5593076923073568,8.615607
3.5679999999997563,8.620876
3.577615384615001,8.631546
3.5872307692307004,8.606759
3.596846153845945,8.659269
3.6064615384611898,8.643066
3.616076923076889,8.641015
3.625692307691679,8.663522
3.6353076923073786,8.6547
3.643999999999778,8.651613
3.6536153846150228,8.643762
3.663230769230722,8.628543
3.672846153845967,8.605563
3.6824615384612116,8.59313
3.692076923076911,8.571597
3.7016923076921557,8.567488
3.7113076923074004,8.564849
3.7199999999998,8.614256
3.7296153846150446,8.589028
3.739230769230744,8.585394
3.7488461538459887,8.583116
3.7584615384612334,8.577465
3.768076923076933,8.581297
3.7776923076921776,8.601776
3.7873076923074223,8.572006
3.7959999999998217,8.587563
3.8056153846150664,8.614228
3.815230769230766,8.631976
3.8248461538460106,8.653067
3.8344615384612553,8.596778
3.8440769230769547,8.683685
3.8536923076921994,8.652408
3.863307692307444,8.6142025
3.8719999999998436,8.659527
3.8816153846150883,8.652664
3.8912307692307877,8.680928
3.9008461538460324,8.667526
3.910461538461277,8.690387
3.9200769230769765,8.657672
3.929692307692221,8.653131
3.9393076923079207,8.671233
3.9479999999998654,8.605325
3.95761538461511,8.614464
3.9672307692308095,8.57139
3.976846153846054,8.57797
3.986461538461299,8.570572
3.9960769230769984,8.593191
4.005692307692243,8.578935
4.0153076923079425,8.564812
4.023999999999887,8.571646
4.033615384615132,8.595487
4.043230769230831,8.595488
4.052846153846076,8.623287
4.062461538461321,8.60928
4.07207692307702,8.565269
4.081692307692265,8.590075
4.091307692307964,8.579318
4.098999999999705,8.604103
4.10861538461495,8.597033
4.1182307692306495,8.62309
4.127846153845894,8.643674
4.137461538460684,8.627295
4.147076923076838,8.644185
4.156692307692083,8.644771
4.166307692307328,8.645884
4.175999999999931,8.631327
4.18561538461563,8.616393
4.195230769230875,8.620212
4.20484615384612,8.611477
4.21446153846091,8.611304
4.224076923077064,8.552269
4.2336923076923085,8.561532
4.243307692308008,8.574312
4.251999999999953,8.564072
4.261615384615652,8.581824
4.271230769230897,8.582206
4.2808461538461415,8.575584
4.2904615384609315,8.602879
4.300076923077086,8.605749
4.30969230769233,8.614854
4.31930769230803,8.549097
4.3279999999999745,8.5873995
4.337615384615674,8.559367
4.347230769230919,8.606531
4.356846153846163,8.528023
4.366461538460953,8.552123
4.3760769230771075,8.595172
4.385692307692352,8.542075
4.395307692308052,8.562499
4.402999999999793,8.572325
4.412615384615037,8.529013
4.422230769230737,8.544981
4.4318461538459815,8.524905
4.441461538461226,8.553406
4.451076923076926,8.570315
4.46069230769217,8.506858
4.470307692307415,8.532295
4.4789999999998145,8.553939
4.488615384615059,8.486873
4.498230769230759,8.484565
4.507846153846003,8.515354
4.517461538461248,8.466478
4.527076923076947,8.586871
4.536692307692192,8.540177
4.546307692307437,8.548429
4.554999999999836,8.520658
4.564615384615081,8.474866
4.57423076923078,8.489317
4.583846153846025,8.41199
4.59346153846127,8.335508
4.603076923076969,8.358157
4.612692307692214,8.324597
4.622307692307913,8.312374
4.632000000000062,8.331549
4.6416153846153065,8.375951
4.651230769231006,8.353784
4.660846153846251,8.292396
4.670461538461495,8.234179
4.680076923077195,8.239915
4.6896923076924395,8.108218
4.699307692307684,8.032868
4.70699999999988,7.965376
4.716615384615125,7.8697424
4.726230769230824,7.8015018
4.735846153846069,7.719636
4.7454615384613135,7.656555
4.755076923077013,7.56022
4.764692307692258,7.5239973
4.774307692307957,7.437631
4.782999999999902,7.432137
4.7926153846151465,7.3109913
4.802230769230846,7.1945667
4.811846153846091,7.123793
4.8214615384608805,6.980146
4.831076923077035,6.890708
4.840692307692279,6.7622023
4.850307692307979,6.6652036
4.858999999999924,6.6295257
4.868615384615623,6.5721474
4.878230769230868,6.555514
4.887846153846112,6.5066533
4.897461538460902,6.541481
4.907076923077057,6.49298
4.916692307692301,6.4902754
4.926307692308001,6.4374576
4.934999999999945,6.4775157
4.944615384615645,6.496097
4.95423076923089,6.514361
4.963846153846134,6.480445
4.973461538460924,6.556682
4.983076923077078,6.5543084
4.992692307692323,6.657881
5.0023076923080225,6.84128
5.010999999999967,7.0391607
5.020615384615667,7.1410117
5.030230769230911,7.379681
5.039846153846156,7.5980043
5.049461538460946,7.7441797
5.0590769230771,7.875635
5.068692307692345,7.9943113
5.078307692308044,8.093517
5.086999999999989,8.160676
5.0966153846156885,8.134579
5.106230769230933,8.220935
5.115846153846178,8.309139
5.125461538460968,8.283941
5.135076923077122,8.259816
5.144692307692367,8.188918
5.154307692308066,8.157918
5.163000000000011,8.238339
5.17261538461571,8.273404
5.182230769230955,8.214338
5.1918461538462,8.250319
5.20146153846099,8.359909
5.211076923076689,8.316933
5.220692307692389,8.343623
5.230307692308088,8.25176
5.239000000000033,8.25497
5.248615384615732,8.225858
5.258230769230977,8.238845
5.267846153846222,8.233683
5.277461538461466,8.208243
5.287076923077166,8.118191
5.29669230769241,8.175287
5.30630769230811,8.2441635
5.313999999999851,8.242223
5.3236153846150955,8.347352
5.333230769230795,8.344141
5.34284615384604,8.381219
5.352461538461284,8.394567
5.362076923076984,8.5752945
5.3716923076922285,8.720412
5.381307692307928,8.902439
5.389999999999873,8.997838
5.399615384615117,9.062637
5.409230769230817,9.122921
5.4188461538460615,9.195035
5.428461538461306,9.146584
5.438076923077006,9.08222
5.44769230769225,8.926717
5.45730769230795,8.900062
5.467000000000098,8.999707
5.476615384615343,9.018212
5.486230769231042,8.983506
5.495846153846287,9.129958
5.505461538461532,9.297076
5.515076923077231,9.458763
5.524692307692931,9.529195
5.534307692307721,9.457049
5.541999999999916,9.351235
5.551615384615616,9.291366
5.5612307692308605,9.31277
5.570846153846105,9.211363
5.580461538460895,9.130472
5.590076923077049,9.04928
5.599692307692294,8.97151
5.609307692307993,8.919452
5.617999999999938,8.960557
5.627615384615638,9.025708
5.637230769230882,8.971773
5.646846153846127,8.996671
5.656461538460917,9.119972
5.666076923077071,9.11814
5.675692307692316,9.16663
5.685307692308015,9.123217
5.69399999999996,9.199406
5.703615384615659,9.298882
5.713230769230904,9.307912
5.722846153846149,9.289391
5.732461538460939,9.320144
5.742076923077093,9.293888
5.751692307692338,9.413434
5.761307692308037,9.489296
5.769999999999982,9.473029
5.779615384615681,9.567622
5.789230769230926,9.441134
5.798846153846171,9.611856
5.808461538460961,9.857194
5.818076923077115,10.012624
5.8276923076923595,10.1261835
5.837307692308059,10.298215
5.8449999999998,10.568134
5.854615384615045,10.732612
5.864230769230744,10.907024
5.873846153845989,11.271608
5.883461538461233,11.607722
5.893076923076933,11.855816
5.902692307692178,12.168395
5.912307692307422,12.530783
5.9220000000000255,12.797543
5.931615384615725,13.129599
5.94123076923097,13.557053
5.950846153846214,13.930438
5.960461538461459,14.132565
5.970076923077158,14.314196
5.979692307692403,14.490977
5.989307692308103,14.5675125
5.998000000000047,14.555909
6.007615384615292,14.476345
6.017230769230991,14.507904
6.026846153846236,14.440246
6.036461538461481,14.471816
6.04607692307718,14.438777
6.055692307692425,14.385051
6.065307692308124,14.3933325
6.074000000000069,14.2367935
6.083615384615314,14.0632105
6.093230769231013,13.83594
6.102846153846258,13.5681
6.112461538461503,13.271245
6.122076923077202,12.974218
6.131692307692447,12.709955
6.1413076923076915,12.427268
6.148999999999887,12.021938
6.158615384615132,11.64756
6.168230769230831,11.320623
6.177846153846076,11.077609
6.187461538461321,10.816494
6.19707692307702,10.526562
6.206692307692265,10.452442
6.216307692307964,10.5553665
6.224999999999909,10.618036
6.234615384615154,10.672536
6.244230769230853,10.708302
6.253846153846098,10.869195
6.263461538460888,10.9704
6.273076923077042,11.061892
6.282692307692287,11.178194
6.292307692307986,11.076437
6.30199999999968,10.849571
6.3116153846149246,10.638069
6.321230769230624,10.495774
6.330846153845869,10.251211
6.340461538461113,9.990461
6.350076923076813,9.76374
6.3596923076920575,9.623869
6.369307692307302,9.45837
6.377999999999702,9.280031
6.387615384614946,9.084649
6.397230769230646,9.06937
6.4068461538458905,8.954587
6.4164615384606805,8.75618
6.426076923076835,8.519225
6.435692307692079,8.3291025
6.445307692307324,8.194327
6.4529999999999745,7.9270616
6.462615384615674,7.6877503
6.472230769230919,7.45944
6.481846153846163,7.204787
6.491461538460953,6.877812
6.5010769230771075,6.5287557
6.510692307692352,6.153125
6.520307692308052,5.767973
6.528999999999996,5.333554
6.538615384615696,5.039509
6.5482307692309405,4.7270865
6.557846153846185,4.417767
6.567461538460975,3.9772182
6.577076923077129,3.6364684
6.586692307692374,3.2721357
6.5963076923080735,2.9435236
6.605000000000018,2.694368
6.614615384615718,2.495789
6.624230769230962,2.3124661
6.633846153846207,2.102838
6.643461538460997,1.8362088
6.653076923076696,1.6939706
6.662692307692396,1.4531962
6.672307692308095,1.359224
6.68100000000004,1.237227
6.690615384615285,1.1617408
6.700230769230984,1.0931149
6.709846153846229,1.1031367
6.7194615384614735,1.1937399
6.729076923077173,1.277644
6.738692307692418,1.393912
6.748307692308117,1.482006
6.757000000000062,1.7454675
6.7666153846153065,2.011423
6.776230769231006,2.2657273
6.785846153846251,2.631292
6.795461538461495,3.0468283
6.805076923077195,3.3865914
6.8146923076924395,3.6777039
6.824307692307684,4.105272
6.833000000000084,4.380358
6.842615384615328,4.790526
6.852230769231028,5.196783
6.8618461538462725,5.5086923
6.871461538461517,5.6508
6.881076923077217,5.816779
6.890692307692916,5.9670234
6.900307692307706,6.1301694
6.9090000000001055,6.1141973
6.91861538461535,6.2242813
6.92823076923105,6.287448
6.937846153846294,6.43833
6.947461538461539,6.61727
6.9570769230772385,6.688137
6.966692307692483,6.8477917
6.976307692307728,7.043813
6.985000000000127,7.231784
6.994615384615372,7.2856126
7.0042307692310715,7.368627
7.013846153846316,7.4738784
7.023461538461561,7.467859
7.03307692307726,7.5219507
7.042692307692505,7.435545
7.05230769230775,7.6170654
7.059999999999945,7.7827954
7.069615384615645,8.077015
7.07923076923089,8.284995
7.088846153846134,8.587901
7.098461538460924,8.964175
7.108076923077078,9.343039
7.117692307692323,9.584089
7.1273076923080225,9.818872
7.136999999999716,10.041256
7.146615384614961,10.271809
7.15623076923066,10.462053
7.165846153845905,10.611072
7.175461538460695,10.802191
7.185076923076849,10.86873
7.194692307692094,11.124693
7.204307692307339,11.241851
7.212999999999738,11.264536
7.222615384614983,11.283463
7.232230769230682,11.298636
7.241846153845927,11.169827
7.251461538461172,11.091226
7.261076923076871,11.050134
7.270692307692116,11.121622
7.28030769230736,11.255408
7.28899999999976,11.279946
7.298615384615005,11.28167
7.308230769230704,11.408968
7.317846153845949,11.696559
7.327461538461193,11.852301
7.337076923076893,11.945859
7.346692307691683,11.938842
7.356307692307382,12.155487
7.364000000000033,12.576407
7.373615384615732,12.820408
7.383230769230977,13.147952
7.392846153846222,13.632192
7.402461538461466,14.031383
7.412076923077166,14.393627
7.42169230769241,14.703558
7.43130769230811,14.998316
7.440000000000055,15.27167
7.449615384615299,15.551959
7.459230769230999,15.742843
7.468846153846243,15.85992
7.478461538461488,16.023678
7.4880769230771875,16.101326
7.497692307692432,16.075548
7.507307692308132,16.033478
7.516000000000076,15.848754
7.525615384615321,15.532564
7.5352307692310205,15.190283
7.544846153846265,14.826324
7.55446153846151,14.430693
7.564076923077209,14.054105
7.573692307692454,13.729494
7.583307692307699,13.442314
7.592000000000098,13.2552805
7.601615384615343,13.040788
7.611230769231042,12.820401
7.620846153846287,12.666888
7.630461538461532,12.361409
7.640076923077231,12.161402
7.649692307692931,11.991753
7.659307692307721,11.874603
7.66800000000012,11.730991
7.677615384615365,11.525612
7.687230769231064,11.437402
7.696846153846309,11.295562
7.706461538461554,11.127333
7.716076923077253,11.04617
7.725692307692498,10.971876
7.735307692307742,10.909031
7.743999999999687,10.881462
7.753615384614932,10.8181305
7.763230769230631,10.74085
7.772846153845876,10.709036
7.782461538461121,10.491354
7.79207692307682,10.428615
7.801692307692065,10.290641
7.8113076923073095,10.140406
7.819999999999709,10.010144
7.829615384614954,9.753312
7.839230769230653,9.398853
7.848846153845898,9.25415
7.858461538460688,8.997951
7.868076923076842,8.707057
7.877692307692087,8.4001
7.887307692307331,8.039294
7.894999999999982,7.625874
7.904615384615681,7.341233
7.914230769230926,7.041734
7.923846153846171,6.6985874
7.933461538460961,6.44207
7.943076923077115,6.2270684
7.9526923076923595,6.0217977
7.962307692308059,6.011689
7.971000000000004,5.9369297
7.980615384615703,5.7963405
7.990230769230948,5.643031
7.9998461538461925,5.459538
8.009461538460982,5.255695
8.019076923076682,5.005648
8.028692307692381,4.7991133
8.03830769230808,4.6474576
8.047999999999774,4.3438783
8.05761538461502,4.0037003
8.067230769230719,3.6957104
8.076846153845963,3.3823304
8.086461538461208,3.1085966
8.096076923076907,2.8311741
8.105692307691697,2.6033735
8.115307692307397,2.4236689
8.123999999999796,2.2896447
8.133615384615041,2.0704207
8.14323076923074,1.9751556
8.152846153845985,1.8280971
8.16246153846123,1.8200636
8.17207692307693,1.7510027
8.181692307692174,1.7627689
8.191307692307419,1.7302045
8.19900000000007,1.749019
8.208615384615314,1.7716208
8.218230769231013,1.828943
8.227846153846258,1.9510568
8.237461538461503,2.059831
8.247076923077202,2.2121825
8.256692307692447,2.286729
8.266307692307691,2.3610291
8.275000000000091,2.5253685
8.284615384615336,2.7090025
8.294230769231035,2.9845538
8.30384615384628,3.1772623
8.313461538461524,3.4542005
8.323076923077224,3.7424405
8.332692307692923,4.0307393
8.342307692307713,4.2526274
8.351000000000113,4.5860906
8.360615384615357,4.8420024
8.370230769231057,5.0809665
8.379846153846302,5.2922497
8.389461538461546,5.5938096
8.399076923077246,5.782785
8.40869230769249,6.0704355
8.418307692307735,6.2298603
8.427999999999884,6.4366837
8.437615384615128,6.710718
8.447230769230828,7.00274
8.456846153846072,7.216091
8.466461538461317,7.4954495
8.476076923077017,7.6812024
8.485692307692261,7.8671317
8.49530769230796,7.9603424
8.502999999999702,8.184491
8.512615384614946,8.363274
8.522230769230646,8.636426
8.53184615384589,8.819712
8.54146153846068,9.002378
8.551076923076835,9.208721
8.56069230769208,9.368307
8.570307692307324,9.64189
8.578999999999724,9.977235
8.588615384614968,10.28337
8.598230769230668,10.4706335
8.607846153845912,10.683131
8.617461538461157,10.776655
8.627076923076856,10.924482
8.636692307692101,11.042252
8.646307692307346,11.281164
8.654999999999745,11.593228
8.66461538461499,11.66144
8.67423076923069,11.721663
8.683846153845934,11.738186
8.693461538461179,11.710933
8.703076923076878,11.649652
8.712692307692123,11.501217
8.722307692307368,11.393851
8.730999999999767,11.29362
8.740615384615012,11.209013
8.750230769230711,11.078958
8.759846153845956,11.160962
8.7694615384612,11.33021
8.7790769230769,11.730878
8.78869230769169,11.830773
8.79830769230739,11.91659
8.80600000000004,12.016505
8.815615384615285,12.056522
8.825230769230984,12.141779
8.834846153846229,12.102937
8.844461538461474,12.154824
8.854076923077173,12.307325
8.863692307692418,12.523769
8.873307692308117,12.950018
8.88299999999981,13.343968
8.892615384615056,13.810751
8.902230769230755,14.331049
8.911846153846,14.820823
8.921461538461244,15.283319
8.931076923076944,15.694405
8.940692307692188,16.082174
8.950307692307433,16.30526
8.958999999999833,16.29696
8.968615384615077,16.164255
8.978230769230777,15.955067
8.987846153846021,15.575127
8.997461538461266,15.129479
9.007076923076966,14.728015
9.01669230769221,14.455118
9.026307692307455,14.133728
9.034999999999854,13.848136
9.0446153846151,13.621753
9.054230769230799,13.521948
9.063846153846043,13.31191
9.073461538461288,13.132744
9.083076923076987,12.88514
9.092692307692232,12.55182
9.102307692307932,12.106909
9.110000000000127,11.830899
9.119615384615372,11.526866
9.129230769231071,11.364555
9.138846153846316,11.17364
9.14846153846156,10.909708
9.15807692307726,10.816545
9.167692307692505,10.756751
9.17730769230775,10.750869
9.185999999999694,10.63811
9.195615384614939,10.568549
9.205230769230639,10.604363
9.214846153845883,10.589509
9.224461538461128,10.524372
9.234076923076827,10.506046
9.243692307692072,10.463284
9.253307692307317,10.439899
9.261999999999716,10.27625
9.271615384614961,10.193428
9.28123076923066,10.122795
9.290846153845905,10.002996
9.300461538460695,9.834443
9.31007692307685,9.609212
9.319692307692094,9.436689
9.329307692307339,9.176656
9.338999999999942,8.903911
9.348615384615641,8.688229
9.358230769230886,8.494382
9.36784615384613,8.194924
9.37746153846092,8.0227375
9.387076923077075,7.7739334
9.39669230769232,7.535678
9.406307692308019,7.228357
9.41399999999976,7.0044646
9.423615384615005,6.773791
9.433230769230704,6.559408
9.442846153845949,6.358912
9.452461538461193,6.097519
9.462076923076893,5.80838
9.471692307691683,5.63344
9.481307692307382,5.491484
9.489999999999782,5.325965
9.499615384615026,5.0957294
9.509230769230726,4.9453044
9.51884615384597,4.799598
9.528461538461215,4.6716576
9.538076923076915,4.445179
9.54769230769216,4.2519193
9.557307692307404,3.9686427
9.565999999999804,3.7357864
9.575615384615048,3.601858
9.585230769230748,3.3797784
9.594846153845992,3.0767515
9.604461538461237,2.9237146
9.614076923076937,2.7900405
9.623692307692181,2.544507
9.633307692307426,2.5459697
9.641000000000076,2.4445043
9.650615384615321,2.4075956
9.66023076923102,2.3323026
9.669846153846265,2.4457972
9.67946153846151,2.4328074
9.68907692307721,2.600309
9.698692307692454,2.6675017
9.708307692307699,2.7662604
9.717999999999847,2.9424992
9.727615384615092,3.060712
9.737230769230791,3.2463002
9.746846153846036,3.478199
9.75646153846128,3.68873
9.76607692307698,3.9078286
9.775692307692225,4.0676413
9.785307692307924,4.1508465
9.793999999999869,4.339002
9.803615384615114,4.5768504
9.813230769230813,4.770027
9.822846153846058,4.928096
9.832461538461303,5.0675683
9.842076923077002,5.0503855
9.851692307692247,5.064394
9.861307692307946,5.14576
9.86999999999989,5.2228513
9.879615384615136,5.288707
9.889230769230835,5.2718987
9.89884615384608,5.4122176
9.908461538461324,5.568696
9.918076923077024,5.695351
9.927692307692269,5.930198
9.937307692307968,6.072923
9.944999999999709,6.3232126
9.954615384614954,6.6074185
9.964230769230653,6.803272
9.973846153845898,7.0850787
9.983461538460688,7.3623877
9.993076923076842,7.5191755
10.002692307692087,7.5472946
10.012307692307331,7.535789
10.02099999999973,7.765777
10.030615384614975,7.9597483
10.040230769230675,8.170865
10.04984615384592,8.315031
10.059461538461164,8.549758
10.069076923076864,8.818015
10.078692307692108,9.1946535
10.088307692307353,9.463824
10.096999999999753,9.779498
10.106615384614997,10.176991
10.116230769230697,10.473394
10.125846153845941,10.717655
10.135461538461186,10.926931
10.145076923076886,11.18957
10.15469230769213,11.344452
10.164307692307375,11.483099
10.173999999999978,11.516088
10.183615384615678,11.4760895
10.193230769230922,11.467943
10.202846153846167,11.507032
10.212461538460957,11.456918
10.222076923077111,11.533946
10.231692307692356,11.723144
10.241307692308055,11.800127
10.248999999999796,11.881251
10.258615384615041,11.912107
10.26823076923074,12.063856
10.277846153845985,12.065324
10.28746153846123,12.093117
10.29707692307693,11.965555
10.306692307692174,11.8159
10.316307692307419,11.597062
10.324999999999818,11.434127
10.334615384615063,11.093048
10.344230769230762,11.089803
10.353846153846007,11.08405
10.363461538461252,10.924196
10.373076923076951,10.743486
10.382692307692196,10.701967
10.39230769230744,10.787312
10.40099999999984,10.859368
10.410615384615085,10.909915
10.420230769230784,10.8034525
10.429846153846029,10.834078
10.439461538461273,10.878281
10.449076923076973,10.872057
10.458692307692218,10.835556
10.468307692307917,10.77891
10.476999999999862,10.798859
10.486615384615106,10.910409
10.496230769230806,10.917153
10.50584615384605,10.911621
10.515461538461295,10.9146595
10.525076923076995,10.906851
10.53469230769224,10.995698
10.544307692307939,11.125876
10.552999999999884,11.212858
10.562615384615128,11.343438
10.572230769230828,11.65993
10.581846153846072,12.034427
10.591461538461317,12.369299
10.601076923077017,12.759362
10.610692307692261,13.178627
10.62030769230796,13.652772
10.628999999999905,14.064168
10.63861538461515,14.493888
10.64823076923085,15.005103
10.657846153846094,15.293881
10.667461538460884,15.428317
10.677076923077038,15.385982
10.686692307692283,15.23592
10.696307692307983,15.0216465
10.704999999999927,14.777498
10.714615384615627,14.475076
10.724230769230871,13.849434
10.733846153846116,13.288987
10.743461538460906,12.769838
10.75307692307706,12.267739
10.762692307692305,11.847473
10.772307692308004,11.36907
10.780999999999949,11.012245
10.790615384615649,10.743188
10.800230769230893,10.4744425
10.809846153846138,10.350641
10.819461538460928,10.27483
10.829076923077082,10.263715
10.838692307692327,10.38324
10.848307692308026,10.544542
10.855999999999767,10.558833
10.865615384615012,10.581047
10.875230769230711,10.609761
10.884846153845956,10.659296
10.8944615384612,10.579565
10.9040769230769,10.533122
10.91369230769169,10.448653
10.92330769230739,10.363875
10.931999999999789,10.212636
10.941615384615034,10.074368
10.951230769230733,9.950763
10.960846153845978,9.884556
10.970461538461223,9.859776
10.980076923076922,9.927632
10.989692307692167,9.891432
10.999307692307411,9.813428
11.009000000000015,9.722059
11.018615384615714,9.646316
11.028230769230959,9.580303
11.037846153846203,9.371908
11.047461538460993,9.086633
11.057076923076693,8.783366
11.066692307692392,8.596251
11.076307692308092,8.35567
11.085000000000036,8.13897
11.094615384615281,7.912409
11.10423076923098,7.620379
11.113846153846225,7.381588
11.12346153846147,7.1024985
11.13307692307717,6.799529
11.142692307692414,6.5940585
11.152307692308113,6.362019
11.159999999999854,6.0985284
11.1696153846151,5.86287
11.179230769230799,5.6921673
11.188846153846043,5.558414
11.198461538461288,5.432586
11.208076923076987,5.3145485
11.217692307692232,5.229244
11.227307692307932,5.1056957
11.235999999999876,4.9400105
11.245615384615121,4.707936
11.25523076923082,4.5334306
11.264846153846065,4.491472
11.27446153846131,4.2829413
11.28407692307701,4.079201
11.293692307692254,3.7885952
11.303307692307953,3.4522045
11.311999999999898,3.3650753
11.321615384615143,3.2626982
11.331230769230842,3.0961614
11.340846153846087,2.9926782
11.350461538461332,2.85089
11.360076923077031,2.7784648
11.369692307692276,2.6939309
11.379307692307975,2.7329917
11.38799999999992,2.8068461
11.39761538461562,2.9592488
11.407230769230864,3.230869
11.416846153846109,3.499678
11.426461538460899,3.7878304
11.436076923077053,4.1677327
11.445692307692298,4.5363517
11.455307692307997,4.860598
11.463999999999942,5.044115
11.473615384615641,5.208727
11.483230769230886,5.313127
11.49284615384613,5.353981
11.50246153846092,5.6448717
11.512076923077075,5.6232047
11.52169230769232,5.7278666
11.531307692308019,5.615491
11.539999999999964,5.8178205
11.549615384615663,6.284575
11.559230769230908,5.9642024
11.568846153846152,6.4170785
11.578461538460942,6.438069
11.588076923077097,6.6119275
11.597692307692341,6.596184
11.60730769230804,6.926856
11.615999999999985,7.2317524
11.625615384615685,7.2435794
11.63523076923093,7.297772
11.644846153846174,7.4710016
11.654461538460964,7.8460402
11.664076923077118,8.127978
11.673692307692363,8.481194
11.683307692308063,8.646066
11.690999999999804,8.722302
11.700615384615048,8.5519905
11.710230769230748,8.58627
11.719846153845992,8.394529
11.729461538461237,8.3617325
11.739076923076937,8.192361
11.748692307692181,8.159199
11.758307692307426,8.153398
11.766999999999825,8.172448
11.77661538461507,8.095417
11.78623076923077,8.100104
11.795846153846014,8.085151
