,packet,time,type,raw,field1,distanceRaw,distanceCm,angleRaw,angleDegrees,time_seconds,distanceM,velocity
613,614,2026-09-15 08:33:26.780000+00:00,0xD4,00 01 00 D4 AF 8B 00 26 2A D4,44939,10964,37.07692307692308,38,3.8,12.803,0.3707692307692308,-10.695652173919427
614,615,2026-09-15 08:33:26.782000+00:00,0xD4,00 01 00 D4 B0 58 00 26 2A 98,45144,10904,34.76923076923077,38,3.8,12.805,0.3476923076923077,-10.7996856272782
615,616,2026-09-15 08:33:26.809000+00:00,0xD4,00 01 00 D4 B1 25 00 28 2A 5E,45349,10846,32.53846153846154,40,4.0,12.832,0.3253846153846154,-0.9923319391404544
616,617,2026-09-15 08:33:26.829000+00:00,0xD4,00 01 00 D4 B1 F2 00 2A 2A 24,45554,10788,30.307692307692307,42,4.2,12.852,0.3030769230769231,-1.1693657219973517
617,618,2026-09-15 08:33:26.847000+00:00,0xD4,00 01 00 D4 B2 BF 00 2E 29 EB,45759,10731,28.115384615384617,46,4.6,12.87,0.28115384615384614,-1.1376444068752036
618,619,2026-09-15 08:33:26.868000+00:00,0xD4,00 01 00 D4 B3 8D 00 30 29 B2,45965,10674,25.923076923076923,48,4.8,12.891,0.2592307692307692,-0.9755799755799659
619,620,2026-09-15 08:33:26.892000+00:00,0xD4,00 01 00 D4 B4 5A 00 30 29 7A,46170,10618,23.76923076923077,48,4.8,12.915,0.2376923076923077,-0.8647828362114192
620,621,2026-09-15 08:33:26.917000+00:00,0xD4,00 01 00 D4 B5 27 00 36 29 44,46375,10564,21.692307692307693,54,5.4,12.94,0.21692307692307694,-0.8596850613154974
621,622,2026-09-15 08:33:26.940000+00:00,0xD4,00 01 00 D4 B5 F4 00 37 29 0F,46580,10511,19.653846153846157,55,5.5,12.963,0.19653846153846158,-0.8127833519137821
622,623,2026-09-15 08:33:26.967000+00:00,0xD4,00 01 00 D4 B6 C2 00 37 28 DC,46786,10460,17.692307692307693,55,5.5,12.99,0.17692307692307693,-4.28108629721585
623,624,2026-09-15 08:33:26.971000+00:00,0xD4,00 01 00 D4 B7 8F 00 38 28 AA,46991,10410,15.76923076923077,56,5.6,12.994,0.1576923076923077,-4.287431318681838
624,625,2026-09-15 08:33:26.999000+00:00,0xD4,00 01 00 D4 B8 5C 00 3A 28 7B,47196,10363,13.961538461538462,58,5.8,13.022,0.1396153846153846,-0.7476452119309469
625,626,2026-09-15 08:33:27.020000+00:00,0xD4,00 01 00 D4 B9 29 00 3F 28 4E,47401,10318,12.23076923076923,63,6.3,13.043,0.1223076923076923,-0.8150183150183192
626,627,2026-09-15 08:33:27.041000+00:00,0xD4,00 01 00 D4 B9 F7 00 41 28 22,47607,10274,10.538461538461538,65,6.5,13.064,0.10538461538461538,-0.7538198235872449
627,628,2026-09-15 08:33:27.063000+00:00,0xD4,00 01 00 D4 BA C4 00 3F 27 FA,47812,10234,9.0,63,6.3,13.086,0.09,-0.6905594405594331
628,629,2026-09-15 08:33:27.085000+00:00,0xD4,00 01 00 D4 BB 91 00 42 27 D3,48017,10195,7.5,66,6.6,13.108,0.075,-0.6239865207256556
629,630,2026-09-15 08:33:27.109000+00:00,0xD4,00 01 00 D4 BC 62 00 46 27 B0,48226,10160,6.153846153846154,70,7.0,13.132,0.06153846153846154,-0.5801282051282213
630,631,2026-09-15 08:33:27.129000+00:00,0xD4,00 01 00 D4 BD 2F 00 4A 27 91,48431,10129,4.961538461538462,74,7.4,13.152,0.04961538461538462,-0.4935716992367326
631,632,2026-09-15 08:33:27.158000+00:00,0xD4,00 01 00 D4 BD FC 00 4A 27 77,48636,10103,3.9615384615384617,74,7.4,13.181,0.039615384615384615,-2.3560455349247515
632,633,2026-09-15 08:33:27.161000+00:00,0xD4,00 01 00 D4 BE C9 00 4E 27 63,48841,10083,3.1923076923076925,78,7.8,13.184,0.03192307692307692,-2.0352564102563484
633,634,2026-09-15 08:33:27.169000+00:00,0xD4,00 01 00 D4 BF 96 00 52 27 56,49046,10070,2.6923076923076925,82,8.2,13.192,0.026923076923076925,-0.5286887825757846
634,635,2026-09-15 08:33:27.208000+00:00,0xD4,00 01 00 D4 C0 63 00 54 27 50,49251,10064,2.4615384615384617,84,8.4,13.231,0.024615384615384615,-0.020710059171598405
635,636,2026-09-15 08:33:27.229000+00:00,0xD4,00 01 00 D4 C1 30 00 56 27 50,49456,10064,2.4615384615384617,86,8.6,13.252,0.024615384615384615,0.06830378923403024
636,637,2026-09-15 08:33:27.251000+00:00,0xD4,00 01 00 D4 C1 FD 00 5B 27 58,49661,10072,2.769230769230769,91,9.1,13.274,0.027692307692307693,0.1994904320485682
637,638,2026-09-15 08:33:27.272000+00:00,0xD4,00 01 00 D4 C2 CA 00 67 27 66,49866,10086,3.3076923076923075,103,10.3,13.295,0.03307692307692307,0.3104840895538509
638,639,2026-09-15 08:33:27.294000+00:00,0xD4,00 01 00 D4 C3 97 00 6A 27 7B,50071,10107,4.115384615384615,106,10.6,13.317,0.04115384615384615,0.4002060741191188
639,640,2026-09-15 08:33:27.317000+00:00,0xD4,00 01 00 D4 C4 64 00 69 27 95,50276,10133,5.115384615384615,105,10.5,13.34,0.05115384615384615,0.43791651182955094
640,641,2026-09-15 08:33:27.344000+00:00,0xD4,00 01 00 D4 C5 31 00 66 27 B4,50481,10164,6.307692307692308,102,10.2,13.367,0.06307692307692309,4.0826210826235325
641,642,2026-09-15 08:33:27.347000+00:00,0xD4,00 01 00 D4 C5 FE 00 66 27 D7,50686,10199,7.653846153846154,102,10.2,13.37,0.07653846153846154,4.10477962897562
642,643,2026-09-15 08:33:27.375000+00:00,0xD4,00 01 00 D4 C6 CC 00 64 27 FE,50892,10238,9.153846153846152,100,10.0,13.398,0.09153846153846151,0.6273226773226699
643,644,2026-09-15 08:33:27.397000+00:00,0xD4,00 01 00 D4 C7 99 00 60 28 26,51097,10278,10.692307692307692,96,9.6,13.42,0.10692307692307691,0.7342657342657266
644,645,2026-09-15 08:33:27.419000+00:00,0xD4,00 01 00 D4 C8 66 00 5D 28 52,51302,10322,12.384615384615383,93,9.3,13.442,0.12384615384615383,0.7244607244607277
645,646,2026-09-15 08:33:27.446000+00:00,0xD4,00 01 00 D4 C9 34 00 5D 28 81,51508,10369,14.192307692307692,93,9.3,13.469,0.14192307692307693,0.7533603962175408
646,647,2026-09-15 08:33:27.468000+00:00,0xD4,00 01 00 D4 CA 02 00 5E 28 B0,51714,10416,16.0,94,9.4,13.491,0.16,0.8566433566433469
647,648,2026-09-15 08:33:27.490000+00:00,0xD4,00 01 00 D4 CA D2 00 5A 28 E3,51922,10467,17.96153846153846,90,9.0,13.513,0.1796153846153846,0.9039603807045435
648,649,2026-09-15 08:33:27.511000+00:00,0xD4,00 01 00 D4 CB A0 00 55 29 15,52128,10517,19.884615384615383,85,8.5,13.534,0.19884615384615384,0.8772893772893715
649,650,2026-09-15 08:33:27.535000+00:00,0xD4,00 01 00 D4 CC 6D 00 56 29 49,52333,10569,21.884615384615383,86,8.6,13.558,0.21884615384615383,0.8245421245421349
650,651,2026-09-15 08:33:27.560000+00:00,0xD4,00 01 00 D4 CD 3A 00 54 29 7E,52538,10622,23.923076923076923,84,8.4,13.583,0.23923076923076925,0.7806551938627297
651,652,2026-09-15 08:33:27.588000+00:00,0xD4,00 01 00 D4 CE 07 00 52 29 B4,52743,10676,26.0,82,8.2,13.611,0.26,0.9148351648351785
652,653,2026-09-15 08:33:27.608000+00:00,0xD4,00 01 00 D4 CE D4 00 4D 29 EA,52948,10730,28.07692307692308,77,7.7,13.631,0.2807692307692308,20.56227106228289
653,654,2026-09-15 08:33:27.609000+00:00,0xD4,00 01 00 D4 CF A2 00 4D 2A 22,53154,10786,30.23076923076923,77,7.7,13.632,0.3023076923076923,20.713461538473414
654,655,2026-09-15 08:33:27.633000+00:00,0xD4,00 01 00 D4 D0 70 00 4E 2A 5B,53360,10843,32.42307692307692,78,7.8,13.656,0.3242307692307692,1.0236013986014
655,656,2026-09-15 08:33:27.653000+00:00,0xD4,00 01 00 D4 D1 3D 00 4A 2A 95,53565,10901,34.65384615384615,74,7.4,13.676,0.3465384615384615,1.144230769230795
656,657,2026-09-15 08:33:27.673000+00:00,0xD4,00 01 00 D4 D2 0C 00 46 2A D2,53772,10962,37.0,70,7.0,13.696,0.37,1.1368935942106626
657,658,2026-09-15 08:33:27.694000+00:00,0xD4,00 01 00 D4 D2 D9 00 46 2B 0E,53977,11022,39.30769230769231,70,7.0,13.717,0.39307692307692305,1.0176975234258174
658,659,2026-09-15 08:33:27.720000+00:00,0xD4,00 01 00 D4 D3 A7 00 44 2B 4C,54183,11084,41.69230769230769,68,6.8,13.743,0.41692307692307695,0.9652366863905559
659,660,2026-09-15 08:33:27.744000+00:00,0xD4,00 01 00 D4 D4 74 00 40 2B 8B,54388,11147,44.11538461538461,64,6.4,13.767,0.4411538461538461,1.086538461538451
660,661,2026-09-15 08:33:27.765000+00:00,0xD4,00 01 00 D4 D5 41 00 40 2B CA,54593,11210,46.53846153846154,64,6.4,13.788,0.4653846153846154,10.986622073585153
661,662,2026-09-15 08:33:27.767000+00:00,0xD4,00 01 00 D4 D6 0E 00 3F 2C 08,54798,11272,48.92307692307692,63,6.3,13.79,0.4892307692307692,11.051210702347701
662,663,2026-09-15 08:33:27.790000+00:00,0xD4,00 01 00 D4 D6 DC 00 39 2C 44,55004,11332,51.28,57,5.7,13.813,0.5128,1.0970926343625926
663,664,2026-09-15 08:33:27.810000+00:00,0xD4,00 01 00 D4 D7 A9 00 39 2C 7E,55209,11390,53.6,57,5.7,13.833,0.536,1.095888501742193
664,665,2026-09-15 08:33:27.831000+00:00,0xD4,00 01 00 D4 D8 76 00 38 2C B4,55414,11444,55.76,56,5.6,13.854,0.5576,0.9904761904761958
665,666,2026-09-15 08:33:27.852000+00:00,0xD4,00 01 00 D4 D9 43 00 34 2C E6,55619,11494,57.76,52,5.2,13.875,0.5776,0.8952380952380636
666,667,2026-09-15 08:33:27.873000+00:00,0xD4,00 01 00 D4 DA 11 00 2F 2D 12,55825,11538,59.52,47,4.7,13.896,0.5952000000000001,0.7047619047618898
667,668,2026-09-15 08:33:27.900000+00:00,0xD4,00 01 00 D4 DA DE 00 2F 2D 36,56030,11574,60.96,47,4.7,13.923,0.6096,3.5333333333331325
668,669,2026-09-15 08:33:27.903000+00:00,0xD4,00 01 00 D4 DB AB 00 2D 2D 53,56235,11603,62.12,45,4.5,13.926,0.6212,3.5000884173296143
669,670,2026-09-15 08:33:27.929000+00:00,0xD4,00 01 00 D4 DC 78 00 29 2D 68,56440,11624,62.96,41,4.1,13.952,0.6296,0.2813342685683047
670,671,2026-09-15 08:33:27.950000+00:00,0xD4,00 01 00 D4 DD 45 00 23 2D 75,56645,11637,63.48,35,3.5,13.973,0.6347999999999999,0.16176538908245064
671,672,2026-09-15 08:33:27.970000+00:00,0xD4,00 01 00 D4 DE 12 00 20 2D 79,56850,11641,63.64,32,3.2,13.993,0.6364,0.02239256678281265
672,673,2026-09-15 08:33:27.991000+00:00,0xD4,00 01 00 D4 DE DF 00 20 2D 77,57055,11639,63.56,32,3.2,14.014,0.6356,-0.14150987224156353
673,674,2026-09-15 08:33:28.011000+00:00,0xD4,00 01 00 D4 DF AC 00 1F 2D 6B,57260,11627,63.08,31,3.1,14.034,0.6308,-0.28242424242424313
674,675,2026-09-15 08:33:28.035000+00:00,0xD4,00 01 00 D4 E0 7A 00 09 2D 57,57466,11607,62.28,9,0.9,14.058,0.6228,-0.42984126984126547
675,676,2026-09-15 08:33:28.056000+00:00,0xD4,00 01 00 D4 E1 47 00 0B 2D 3C,57671,11580,61.2,11,1.1,14.079,0.612,-0.4959183673469383
676,677,2026-09-15 08:33:28.084000+00:00,0xD4,00 01 00 D4 E2 14 00 0C 2D 1B,57876,11547,59.88,12,1.2,14.107,0.5988,-0.5765567765567656
677,678,2026-09-15 08:33:28.108000+00:00,0xD4,00 01 00 D4 E2 E1 00 0E 2C F3,58081,11507,58.28,14,1.4,14.131,0.5828,-0.7682539682539815
678,679,2026-09-15 08:33:28.129000+00:00,0xD4,00 01 00 D4 E3 AE 00 0F 2C C6,58286,11462,56.48,15,1.5,14.152,0.5648,-9.204968944096095
679,680,2026-09-15 08:33:28.131000+00:00,0xD4,00 01 00 D4 E4 7B 00 14 2C 94,58491,11412,54.48,20,2.0,14.154,0.5448,-9.299999999996729
680,681,2026-09-15 08:33:28.155000+00:00,0xD4,00 01 00 D4 E5 49 00 17 2C 5E,58697,11358,52.32,23,2.3,14.178,0.5232,-0.9990476190476318
681,682,2026-09-15 08:33:28.176000+00:00,0xD4,00 01 00 D4 E6 16 00 16 2C 25,58902,11301,50.04,22,2.2,14.199,0.5004,-1.1111551862771751
682,683,2026-09-15 08:33:28.196000+00:00,0xD4,00 01 00 D4 E6 E3 00 18 2B EA,59107,11242,47.76923076923077,24,2.4,14.219,0.47769230769230764,-1.1354560886268104
683,684,2026-09-15 08:33:28.217000+00:00,0xD4,00 01 00 D4 E7 B3 00 19 2B AC,59315,11180,45.38461538461539,25,2.5,14.24,0.45384615384615384,-1.1355311355311386
684,685,2026-09-15 08:33:28.238000+00:00,0xD4,00 01 00 D4 E8 80 00 1E 2B 6E,59520,11118,43.0,30,3.0,14.261,0.43,-1.051180134649865
685,686,2026-09-15 08:33:28.264000+00:00,0xD4,00 01 00 D4 E9 4D 00 1D 2B 2E,59725,11054,40.53846153846154,29,2.9,14.287,0.4053846153846154,-0.9877712031558126
686,687,2026-09-15 08:33:28.288000+00:00,0xD4,00 01 00 D4 EA 1A 00 20 2A EE,59930,10990,38.07692307692308,32,3.2,14.311,0.3807692307692308,-1.0834093442789179
687,688,2026-09-15 08:33:28.310000+00:00,0xD4,00 01 00 D4 EA E7 00 23 2A AD,60135,10925,35.57692307692308,35,3.5,14.333,0.3557692307692308,-1.1858141858141966
688,689,2026-09-15 08:33:28.330000+00:00,0xD4,00 01 00 D4 EB B4 00 25 2A 6D,60340,10861,33.11538461538461,37,3.7,14.353,0.33115384615384613,-1.263988373300121
689,690,2026-09-15 08:33:28.349000+00:00,0xD4,00 01 00 D4 EC 81 00 24 2A 2D,60545,10797,30.653846153846157,36,3.6,14.372,0.3065384615384616,-1.2136772085424097
690,691,2026-09-15 08:33:28.371000+00:00,0xD4,00 01 00 D4 ED 4E 00 2A 29 ED,60750,10733,28.192307692307693,42,4.2,14.394,0.28192307692307694,-1.1674159174159273
691,692,2026-09-15 08:33:28.391000+00:00,0xD4,00 01 00 D4 EE 1B 00 2A 29 AE,60955,10670,25.76923076923077,42,4.2,14.414,0.2576923076923077,-1.2019230769231024
692,693,2026-09-15 08:33:28.411000+00:00,0xD4,00 01 00 D4 EE E8 00 2A 29 70,61160,10608,23.384615384615383,42,4.2,14.434,0.23384615384615384,-1.1730769230768976
693,694,2026-09-15 08:33:28.431000+00:00,0xD4,00 01 00 D4 EF B5 00 2E 29 34,61365,10548,21.07692307692308,46,4.6,14.454,0.2107692307692308,-1.051864801864768
694,695,2026-09-15 08:33:28.455000+00:00,0xD4,00 01 00 D4 F0 82 00 2F 28 FA,61570,10490,18.846153846153847,47,4.7,14.478,0.18846153846153846,-0.8886708529565799
695,696,2026-09-15 08:33:28.480000+00:00,0xD4,00 01 00 D4 F1 4F 00 32 28 C3,61775,10435,16.73076923076923,50,5.0,14.503,0.1673076923076923,-0.8670568561872929
696,697,2026-09-15 08:33:28.503000+00:00,0xD4,00 01 00 D4 F2 1C 00 32 28 8E,61980,10382,14.692307692307692,50,5.0,14.526,0.1469230769230769,-8.91705685618411
697,698,2026-09-15 08:33:28.505000+00:00,0xD4,00 01 00 D4 F2 E9 00 38 28 5C,62185,10332,12.76923076923077,56,5.6,14.528,0.1276923076923077,-8.933678500983001
698,699,2026-09-15 08:33:28.529000+00:00,0xD4,00 01 00 D4 F3 B6 00 38 28 2D,62390,10285,10.961538461538462,56,5.6,14.552,0.10961538461538461,-0.7812881562881517
699,700,2026-09-15 08:33:28.550000+00:00,0xD4,00 01 00 D4 F4 83 00 38 28 01,62595,10241,9.26923076923077,56,5.6,14.573,0.0926923076923077,-0.7772491735906297
700,701,2026-09-15 08:33:28.570000+00:00,0xD4,00 01 00 D4 F5 50 00 3B 27 DA,62800,10202,7.769230769230769,59,5.9,14.593,0.07769230769230769,-0.6968417761100667
701,702,2026-09-15 08:33:28.591000+00:00,0xD4,00 01 00 D4 F6 1E 00 3F 27 B7,63006,10167,6.423076923076923,63,6.3,14.614,0.06423076923076923,-0.5745160636464868
702,703,2026-09-15 08:33:28.614000+00:00,0xD4,00 01 00 D4 F6 EC 00 42 27 99,63212,10137,5.269230769230769,66,6.6,14.637,0.05269230769230769,-0.42161526074570266
703,704,2026-09-15 08:33:28.641000+00:00,0xD4,00 01 00 D4 F7 B9 00 42 27 82,63417,10114,4.384615384615385,66,6.6,14.664,0.04384615384615385,-0.28883885560228684
704,705,2026-09-15 08:33:28.667000+00:00,0xD4,00 01 00 D4 F8 86 00 44 27 71,63622,10097,3.730769230769231,68,6.8,14.69,0.037307692307692306,-0.20995831091984973
705,706,2026-09-15 08:33:28.689000+00:00,0xD4,00 01 00 D4 F9 53 00 46 27 67,63827,10087,3.3461538461538463,70,7.0,14.712,0.03346153846153846,-0.5434149184147312
706,707,2026-09-15 08:33:28.691000+00:00,0xD4,00 01 00 D4 FA 20 00 48 27 64,64032,10084,3.230769230769231,72,7.2,14.714,0.03230769230769231,-0.5307692307690371
707,708,2026-09-15 08:33:28.716000+00:00,0xD4,00 01 00 D4 FA EE 00 4A 27 67,64238,10087,3.3461538461538463,74,7.4,14.739,0.03346153846153846,0.11792084726867513
708,709,2026-09-15 08:33:28.739000+00:00,0xD4,00 01 00 D4 FB BB 00 52 27 72,64443,10098,3.769230769230769,82,8.2,14.762,0.03769230769230769,0.2505465548943909
709,710,2026-09-15 08:33:28.760000+00:00,0xD4,00 01 00 D4 FC 88 00 5B 27 83,64648,10115,4.423076923076923,91,9.1,14.783,0.04423076923076923,0.3463203463203559
710,711,2026-09-15 08:33:28.783000+00:00,0xD4,00 01 00 D4 FD 56 00 5B 27 9A,64854,10138,5.307692307692308,91,9.1,14.806,0.053076923076923084,0.4264214046822602
711,712,2026-09-15 08:33:28.806000+00:00,0xD4,00 01 00 D4 FE 23 00 56 27 B6,65059,10166,6.384615384615385,86,8.6,14.829,0.06384615384615384,0.46252941905114753
712,713,2026-09-15 08:33:28.833000+00:00,0xD4,00 01 00 D4 FE F0 00 54 27 D6,65264,10198,7.615384615384615,84,8.4,14.856,0.07615384615384616,4.199430199430015
713,714,2026-09-15 08:33:28.836000+00:00,0xD4,00 01 00 D4 FF BD 00 53 27 FA,65469,10234,9.0,83,8.3,14.859,0.09,3.8548951048949633
714,715,2026-09-15 08:33:28.844000+00:00,0xD5,00 01 00 D5 00 8A 00 50 28 20,138,10272,10.461538461538462,80,8.0,14.867,0.10461538461538461,1.6023399677243848
715,716,2026-09-15 08:33:28.888000+00:00,0xD5,00 01 00 D5 01 57 00 4C 28 4A,343,10314,12.076923076923077,76,7.6,14.911,0.12076923076923077,0.7045147834621481
716,717,2026-09-15 08:33:28.907000+00:00,0xD5,00 01 00 D5 02 24 00 4B 28 74,548,10356,13.692307692307692,75,7.5,14.93,0.13692307692307693,16.484817813774725
717,718,2026-09-15 08:33:28.908000+00:00,0xD5,00 01 00 D5 02 F1 00 4A 28 A1,753,10401,15.423076923076923,74,7.4,14.931,0.15423076923076923,16.712962962972526
718,719,2026-09-15 08:33:28.935000+00:00,0xD5,00 01 00 D5 03 BE 00 49 28 CF,958,10447,17.192307692307693,73,7.3,14.958,0.17192307692307693,0.6904777558623554
719,720,2026-09-15 08:33:28.960000+00:00,0xD5,00 01 00 D5 04 8B 00 45 28 FE,1163,10494,19.0,69,6.9,14.983,0.19,5.571978021977806
720,721,2026-09-15 08:33:28.963000+00:00,0xD5,00 01 00 D5 05 58 00 43 29 2E,1368,10542,20.846153846153847,67,6.7,14.986,0.20846153846153848,5.623449131513403
721,722,2026-09-15 08:33:28.991000+00:00,0xD5,00 01 00 D5 06 25 00 43 29 5F,1573,10591,22.73076923076923,67,6.7,15.014,0.2273076923076923,0.7238751814223594
722,723,2026-09-15 08:33:29.016000+00:00,0xD5,00 01 00 D5 06 F2 00 41 29 91,1778,10641,24.653846153846157,65,6.5,15.039,0.24653846153846157,3.3974358974353223
723,724,2026-09-15 08:33:29.021000+00:00,0xD5,00 01 00 D5 07 BF 00 3F 29 C4,1983,10692,26.615384615384617,63,6.3,15.044,0.2661538461538462,3.4475737244494082
724,725,2026-09-15 08:33:29.050000+00:00,0xD5,00 01 00 D5 08 8C 00 3A 29 F8,2188,10744,28.615384615384617,58,5.8,15.073,0.28615384615384615,0.852658835417488
725,726,2026-09-15 08:33:29.071000+00:00,0xD5,00 01 00 D5 09 59 00 3B 2A 2D,2393,10797,30.653846153846157,59,5.9,15.094,0.3065384615384616,0.9662236987818575
726,727,2026-09-15 08:33:29.093000+00:00,0xD5,00 01 00 D5 0A 27 00 39 2A 64,2599,10852,32.76923076923077,57,5.7,15.116,0.32769230769230767,0.9755941732685658
727,728,2026-09-15 08:33:29.114000+00:00,0xD5,00 01 00 D5 0A F4 00 35 2A 9A,2804,10906,34.84615384615385,53,5.3,15.137,0.3484615384615385,0.9719085262563407
728,729,2026-09-15 08:33:29.137000+00:00,0xD5,00 01 00 D5 0B C3 00 34 2A D3,3011,10963,37.03846153846154,52,5.2,15.16,0.3703846153846154,0.9448160535117189
729,730,2026-09-15 08:33:29.160000+00:00,0xD5,00 01 00 D5 0C 91 00 35 2B 0B,3217,11019,39.19230769230769,53,5.3,15.183,0.39192307692307693,0.900557413600894
730,731,2026-09-15 08:33:29.185000+00:00,0xD5,00 01 00 D5 0D 5E 00 31 2B 43,3422,11075,41.34615384615385,49,4.9,15.208,0.4134615384615385,0.8240083278544859
731,732,2026-09-15 08:33:29.212000+00:00,0xD5,00 01 00 D5 0E 2B 00 2E 2B 7A,3627,11130,43.46153846153846,46,4.6,15.235,0.4346153846153846,6.309116809116517
732,733,2026-09-15 08:33:29.215000+00:00,0xD5,00 01 00 D5 0E F8 00 2D 2B B0,3832,11184,45.53846153846154,45,4.5,15.238,0.4553846153846154,5.7032967032964805
733,734,2026-09-15 08:33:29.222000+00:00,0xD5,00 01 00 D5 0F C5 00 2C 2B E4,4037,11236,47.53846153846154,44,4.4,15.245,0.4753846153846154,2.56203705030316
734,735,2026-09-15 08:33:29.274000+00:00,0xD5,00 01 00 D5 10 93 00 28 2C 16,4243,11286,49.46153846153846,40,4.0,15.297,0.4946153846153846,0.7593951347797621
735,736,2026-09-15 08:33:29.294000+00:00,0xD5,00 01 00 D5 11 60 00 24 2C 44,4448,11332,51.28,36,3.6,15.317,0.5128,0.8745305101402945
736,737,2026-09-15 08:33:29.315000+00:00,0xD5,00 01 00 D5 12 2D 00 26 2C 70,4653,11376,53.04,38,3.8,15.338,0.5304,0.7928521091311964
737,738,2026-09-15 08:33:29.337000+00:00,0xD5,00 01 00 D5 12 FD 00 25 2C 99,4861,11417,54.68,37,3.7,15.36,0.5468,0.6838603425559793
738,739,2026-09-15 08:33:29.361000+00:00,0xD5,00 01 00 D5 13 CA 00 21 2C BE,5066,11454,56.16,33,3.3,15.384,0.5616,0.6079710144927386
739,740,2026-09-15 08:33:29.383000+00:00,0xD5,00 01 00 D5 14 97 00 20 2C DF,5271,11487,57.48,32,3.2,15.406,0.5748,0.5153846153846109
740,741,2026-09-15 08:33:29.413000+00:00,0xD5,00 01 00 D5 15 64 00 1A 2C FD,5476,11517,58.68,26,2.6,15.436,0.5868,2.3411764705884934
741,742,2026-09-15 08:33:29.417000+00:00,0xD5,00 01 00 D5 16 31 00 1A 2D 17,5681,11543,59.72,26,2.6,15.44,0.5972,2.1296969696972194
742,743,2026-09-15 08:33:29.428000+00:00,0xD5,00 01 00 D5 16 FF 00 1A 2D 2E,5887,11566,60.64,26,2.6,15.451,0.6064,0.7054545454544794
743,744,2026-09-15 08:33:29.472000+00:00,0xD5,00 01 00 D5 17 CC 00 18 2D 42,6092,11586,61.44,24,2.4,15.495,0.6144,0.2630681818181664
744,745,2026-09-15 08:33:29.492000+00:00,0xD5,00 01 00 D5 18 99 00 14 2D 51,6297,11601,62.04,20,2.0,15.515,0.6204,2.3909090909104975
745,746,2026-09-15 08:33:29.494000+00:00,0xD5,00 01 00 D5 19 66 00 13 2D 5E,6502,11614,62.56,19,1.9,15.517,0.6256,2.410256410257956
746,747,2026-09-15 08:33:29.518000+00:00,0xD5,00 01 00 D5 1A 33 00 12 2D 66,6707,11622,62.88,18,1.8,15.541,0.6288,0.10965155720012021
747,748,2026-09-15 08:33:29.541000+00:00,0xD5,00 01 00 D5 1B 00 00 12 2D 6B,6912,11627,63.08,18,1.8,15.564,0.6308,0.0608695652173914
748,749,2026-09-15 08:33:29.564000+00:00,0xD5,00 01 00 D5 1B CD 00 11 2D 6D,7117,11629,63.16,17,1.7,15.587,0.6315999999999999,0.019096334185849884
749,750,2026-09-15 08:33:29.592000+00:00,0xD5,00 01 00 D5 1C 9A 00 11 2D 6D,7322,11629,63.16,17,1.7,15.615,0.6315999999999999,-0.12043010752685746
750,751,2026-09-15 08:33:29.595000+00:00,0xD5,00 01 00 D5 1D 67 00 11 2D 6C,7527,11628,63.12,17,1.7,15.618,0.6312,-0.12424242424241427
751,752,2026-09-15 08:33:29.603000+00:00,0xD5,00 01 00 D5 1E 34 00 0C 2D 6A,7732,11626,63.04,12,1.2,15.626,0.6304,-0.08585858585860517
752,753,2026-09-15 08:33:29.639000+00:00,0xD5,00 01 00 D5 1F 01 00 02 2D 68,7937,11624,62.96,2,0.2,15.662,0.6296,-0.03099965168931007
753,754,2026-09-15 08:33:29.661000+00:00,0xD5,00 01 00 D5 1F CE 00 00 2D 66,8142,11622,62.88,0,0.0,15.684,0.6288,-0.02708827404479841
754,755,2026-09-15 08:33:29.684000+00:00,0xD5,00 01 00 D5 20 9B FF FF 2D 65,8347,11621,62.84,-1,-0.1,15.707,0.6284000000000001,-0.008502415458933044
755,756,2026-09-15 08:33:29.706000+00:00,0xD5,00 01 00 D5 21 68 FF FE 2D 65,8552,11621,62.84,-2,-0.2,15.729,0.6284000000000001,1.7763568394002505e-15
756,757,2026-09-15 08:33:29.730000+00:00,0xD5,00 01 00 D5 22 35 FF FF 2D 65,8757,11621,62.84,-1,-0.1,15.753,0.6284000000000001,0.01897233201580839
757,758,2026-09-15 08:33:29.752000+00:00,0xD5,00 01 00 D5 23 02 FF FD 2D 67,8962,11623,62.92,-3,-0.3,15.775,0.6292,0.026649350649346815
758,759,2026-09-15 08:33:29.780000+00:00,0xD5,00 01 00 D5 23 CF FF FF 2D 68,9167,11624,62.96,-1,-0.1,15.803,0.6296,0.24224270353315092
759,760,2026-09-15 08:33:29.783000+00:00,0xD5,00 01 00 D5 24 9C FF FF 2D 6A,9372,11626,63.04,-1,-0.1,15.806,0.6304,0.22121212121223266
760,761,2026-09-15 08:33:29.791000+00:00,0xD5,00 01 00 D5 25 69 00 00 2D 6C,9577,11628,63.12,0,0.0,15.814,0.6312,0.08383838383836206
761,762,2026-09-15 08:33:29.827000+00:00,0xD5,00 01 00 D5 26 37 00 00 2D 6D,9783,11629,63.16,0,0.0,15.85,0.6315999999999999,0.0038383838383815316
762,763,2026-09-15 08:33:29.846000+00:00,0xD5,00 01 00 D5 27 04 00 00 2D 6D,9988,11629,63.16,0,0.0,15.869,0.6315999999999999,0.0
763,764,2026-09-15 08:33:29.868000+00:00,0xD5,00 01 00 D5 27 D1 00 00 2D 6D,10193,11629,63.16,0,0.0,15.891,0.6315999999999999,0.0
